SpecimenID,Genus,Species,Family,Unnamed: 4
42735,Welfia,georgia,,
42736,Cordia,alliodora,,
42737,,,,
42738,,,,
42739,,,,
42740,Metasequoia,glyptostroboides,,
42741,Liriodendron,tulipifera,,
42742,Tilia,americana,,
42743,Cestrum,sp.,,
42744,Stachytarpheta,sp.,,
42745,,,,
42746,Solanum,caricaefolium,,
42747,Solanum,physalifolium,,
42748,Protoschwenckia,mandonii,,
42749,Bertholletia,excelsa,,
42750,Prunus,serotina,,
42751,Arapatiella,psilophylla,,
42752,Iresine,sp.,,
42753,Cavanillesia,plantanifolia,,
42754,Sapium,biglandulosum,,
42755,Didymopanax,morototoni,,
42756,Spondias,mombin,,
42757,Apeiba,tibourbou,,
42758,Pouteria,pentasperma,,
42759,Zanthoxylum,sp.,,
42760,Brosimum,guianense,,
42761,Pithecellobium,sp.,,
42762,Centrolobium,yavizanum,,
42763,Lafoensia,punicifolia,,
42764,Lecythis,tuyrana,,
42765,Platymiscium,pinnatum,,
42766,Astronium,graveolens,,
42767,Buchenavia,capitata,,
42768,Lonchocarpus,sp.,,
42769,Luehea,seemannii,,
42770,Pterocarpus,officinalis,,
42771,Croton,sp.,,
42772,,,,
42773,Piper,sp.,,
42774,Drimys,granadensis,,
42775,,,,
42776,Espeletia,sp.,,
42777,Phoebe,costaricana,,
42778,Ocotea,aciphylla,,
42779,Phoebe,mexicana,,
42780,,,,
42781,Cenostigma,tocantinum,,
42782,Arapatiella,psilophylla,,
42783,Cenostigma,gardnerianum,,
42784,Arapatiella,psilophylla,,
42785,Diphysa,puberulenta,,
42786,Arbutus,sp.,,
42787,,,,
42788,,,,
42789,Banara,kuhlmannii,,
42790,Banara,minutiflora,,
42791,Banara,arguta,,
42792,Banara,tomentosa,,
42793,Banara,umbraticola,,
42794,Neosprucea,pedicellata,,
42795,Banara,regia,,
42796,Banara,ibaguensis,,
42797,Banara,glauca,,
42798,Prockia,flava,,
42799,Banara,vanderbiltii,,
42800,Banara,guianensis,,
42801,Banara,domingensis,,
42802,Banara,domingensis,,
42803,Banara,domingensis,,
42804,Banara,domingensis,,
42805,,,,
42806,Arcoa,gonavensis,,
42807,Obolinga,zanonii,,
42808,Podachaenium,enurieus,,
42809,Acacia,paniculata,,
42810,Paulownia,sp.,,
42811,Celastrus,cf. scandens,,
42812,Juglans,nigra,,
42813,Quercus,oglethorpensis,,
42814,Quercus,oglethorpensis,,
42815,Koeberlinia,spinosa,,
42816,Swartzia,cf. cubensis,,
42817,Mansonia,sp.,,
42818,,,,
42819,,,,
42820,Reevesia,clarkii,,
42821,Citharexylum,donnell-smithii,,
42822,Syzygium,malaccense,,
42823,,,,
42824,Dalbergia,retusa,,
42825,,,,
42826,Socratea,durissima,,
42827,,,,
42828,Tabernaemontana,arborea,,
42829,Drimys,grandensis,,
42830,Didymopanax,pittieri,,
42831,Cornus,disciflora,,
42832,Pithecellobium,arboreum,,
42833,Carapa,guianensis,,
42834,Oreopanax,xalapensis,,
42835,Avicennia,tonduzii,,
42836,Toona,ciliata,,
42837,Cedrela,tonduzii,,
42838,Cedrela,tonduzii,,
42839,Styrax,argenteus,,
42840,Ormosia,sp.,,
42841,Myrcianthes,fragrans,,
42842,Nectandra,cufondotisii,,
42843,Quararibea,asterolepis,,
42844,Apeiba,aspera,,
42845,Doliocarpus,multiflorus,,
42846,Stryphnodendron,excelsum,,
42847,Iriartea,gigantea,,
42848,Escallonia,poasana,,
42849,Tapirira,guianensis,,
42850,Goethalsia,meiantha,,
42851,Clusia,stenophylla,,
42852,Weinmannia,trianaea,,
42853,Miconia,aff. tonduzii,,
42854,Persea,vesticula,,
42855,Brunellia,costaricensis,,
42856,Philippia,sp.,,
42857,Dombeya,elliptica,,
42858,Dionycha,bojerii,,
42859,,,,
42860,,,,
42861,,,,
42862,Gnidia,gilbertae,,
42863,Vernonia,kenteocephala,,
42864,,,,
42865,Polycardia,lateralis,,
42866,,,,
42867,,,,
42868,,,,
42869,Waltheria,indica,,
42870,,,,
42871,Sapium,melanostictum,,
42872,Ochrocarpus,sp. nov.,,
42873,,,,
42874,,,,
42875,,,,
42876,,,,
42877,Dalbergia,bracteolata,,
42878,,,,
42879,,,,
42880,,,,
42881,Ixora,sp.,,
42882,,,,
42883,Xylopia,bemariensis,,
42884,,,,
42885,Cedrelopsis,sp.,,
42886,,,,
42887,,,,
42888,Polyalthia,sp.,,
42889,Dombeya,sp.,,
42890,Allophylus,cf. nigrescens,,
42891,Dombeya,sp.,,
42892,Grewia,sp.,,
42893,,,,
42894,,,,
42895,,,,
42896,,,,
42897,,,,
42898,,,,
42899,Hedycaryopsis,madagascariensis,,
42900,Oncostemum,sp.,,
42901,Diospyros,gracilipes,,
42902,,,,
42903,,,,
42904,,,,
42905,Lindleya,mespelioides,,
42906,Guazuma,ulmifolia,,
42907,Hampea,integerrima,,
42908,Arbutus,xalapensis,,
42909,Berberis,swaseyi,,
42910,,,,
42911,Tarrietia,riedeliana,,
42912,Tetrameles,nudiflora,,
42913,Horsfieldia,sylvestris,,
42914,Chisocheton,microcarpus,,
42915,Mastixiodendron,pachyclados,,
42916,Cananga,odorata,,
42917,Koordersiodendron,pinnatum,,
42918,Alstonia,scholaris,,
42919,Ochrosia,ficifolia,,
42920,Hernandia,ovigera,,
42921,Anthocephalus,cadamba,,
42922,Pterygota,forbesii,,
42923,Tarrietia,javanica,,
42924,Pimelodendron,amboinicum,,
42925,Celtis,latifolia,,
42926,Celtis,latifolia,,
42927,Palaquium,obovatum,,
42928,Antiaris,toxicaria,,
42929,Elaeocarpus,sphaericus,,
42930,Pterocymbium,beccarii,,
42931,Pterospermum,celebicum,,
42932,Palaquium,obtusifolium,,
42933,Diospyros,pilosanthera,,
42934,Burckella,macropoda,,
42935,Durio,zibethinus,,
42936,Sterculia,macrophylla,,
42937,Ficus,nervosa,,
42938,Litsea,odorifera,,
42939,Dracontomelon,mangiferum,,
42940,Prainea,microcephala,,
42941,Myristica,jubalutata,,
42942,Heritiera,littoralis,,
42943,Shorea,selanica,,
42944,Drypetes,sp.,,
42945,Diospyros,macrophylla,,
42946,Haplolobus,celebicus,,
42947,Intsia,palembanica,,
42948,Shorea,koordersii,,
42949,Mangifera,minor,,
42950,Ganophyllum,falcatum,,
42951,Mangifera,foetida,,
42952,Octomeles,sumatrana,,
42953,Calophyllum,soulastri,,
42954,Ailanthus,malabanica,,
42955,Shorea,selanica,,
42956,Drypetes,sp.,,
42957,Canarium,indicum,,
42958,Terminalia,microcarpa,,
42959,Tetrameles,nudiflora,,
42960,Intsia,bijuga,,
42961,Homalium,foetidum,,
42962,Xanthophyllum,excelsum,,
42963,Parinari,corymbosa,,
42964,Canarium,vulgare,,
42965,Calophyllum,soulastri,,
42966,Vitex,coffaocus,,
42967,Ficus,pubinervis,,
42968,Diospyros,macrophylla,,
42969,Dracontomelon,dao,,
42970,Shorea,koordersii,,
42971,Ganophyllum,falcatum,,
42972,Vitex,coffaocus,,
42973,Anthocephalus,cadamba,,
42974,Neonauclea,malvense,,
42975,Terminalia,rubiginosa,,
42976,Adenanthera,microsperma,,
42977,Eucalyptus,deglupta,,
42978,Palaquium,multiflorum,,
42979,Antiaris,toxicaria,,
42980,Nauclea,orientalis,,
42981,Mastixiodendron,stodardii,,
42982,Adina,lagifolia,,
42983,Nauclea,orientalis,,
42984,Adina,sp.,,
42985,Mastixiodendron,pachyclados,,
42986,Phyllocladus,hook.,,
42987,Agathis,labillardieri,,
42988,Podocarpus,rumphii,,
42989,Agathis,labillardieri,,
42990,Agathis,philippinensis,,
42991,Agathis,philippinensis,,
42992,Podocarpus,neriifolia,,
42993,Araucaria,cunninghamii,,
42994,Agathis,labillardieri,,
42995,Podocarpus,amara,,
42996,Araucaria,beccarii,,
42997,Podocarpus,blumei,,
42998,Dacrydium,sp.,,
42999,Araucaria,beccarii,,
43000,Agathis,philippinensis,,
43001,Mastixiodendron,smithii,,
43002,Adina,lagifolia,,
43003,Pometia,sp.,,
43004,Pometia,pinnata,,
43005,Adina,sp.,,
43006,Aglaia,eusideroxylon,,
43007,Mastixiodendron,stodardii,,
43008,,,,
43009,,,,
43010,,,,
43011,,,,
43012,,,,
43013,Ficus,sp.,,
43014,,,,
43015,,,,
43016,Discophora,sp.,,
43017,Miconia,sp.,,
43018,,,,
43019,Wettinia,hirsuta,,
43020,,,,
43021,,,,
43022,,,,
43023,,,,
43024,,,,
43025,,,,
43026,,,,
43027,,,,
43028,,,,
43029,,,,
43030,,,,
43031,,,,
43032,Heisteria,sp.,,
43033,,,,
43034,,,,
43035,,,,
43036,,,,
43037,,,,
43038,Ochroma,pyramidale,,
43039,,,,
43040,Cassia,grandis,,
43041,,,,
43042,Xylopia,sp.,,
43043,Gloeospermum,sphaerocarpum,,
43044,,,,
43045,Platymiscium,sp.,,
43046,,,,
43047,,,,
43048,,,,
43049,Clavija,sp.,,
43050,,,,
43051,,,,
43052,,,,
43053,,,,
43054,,,,
43055,,,,
43056,,,,
43057,,,,
43058,,,,
43059,,,,
43060,,,,
43061,,,,
43062,Pera,sp.,,
43063,Leonia,sp.,,
43064,,,,
43065,Schrella,splendens,,
43066,,,,
43067,,,,
43068,,,,
43069,Brosimum,sp.,,
43070,Hyeronima,sp.,,
43071,,,,
43072,,,,
43073,,,,
43074,,,,
43075,,,,
43076,,,,
43077,,,,
43078,Piper,reticulatum,,
43079,,,,
43080,,,,
43081,,,,
43082,,,,
43083,,,,
43084,Miconia,sp.,,
43085,,,,
43086,Chrysobalanus,sp.,,
43087,,,,
43088,,,,
43089,,,,
43090,,,,
43091,Mabea,sp.,,
43092,Castilla,sp.,,
43093,Virola,sp.,,
43094,,,,
43095,Trichanthera,gigantea,,
43096,,,,
43097,Matayba,sp.,,
43098,,,,
43099,Pera,sp.,,
43100,Inga,sp.,,
43101,,,,
43102,Apeiba,tibourbou,,
43103,,,,
43104,,,,
43105,Persea,sp.,,
43106,Erythroxylum,sp.,,
43107,,,,
43108,,,,
43109,,,,
43110,,,,
43111,,,,
43112,,,,
43113,,,,
43114,Matantus,sp.,,
43115,Protium,sp.,,
43116,,,,
43117,,,,
43118,Casearia,sp.,,
43119,,,,
43120,Compsoneura,trianae,,
43121,,,,
43122,,,,
43123,Tapirira,sp.,,
43124,,,,
43125,,,,
43126,Simarouba,sp.,,
43127,,,,
43128,,,,
43129,,,,
43130,,,,
43131,Piper,reticulatum,,
43132,Lindackeria,laurina,,
43133,Couma,macrocarpa,,
43134,Doliocarpus,dentatus,,
43135,,,,
43136,Phyllanthus,acuminatus,,
43137,Sterculia,apetala,,
43138,Mimosa,multipinna,,
43139,Schizolobium,parahybum,,
43140,Solanum,cf. hispidum,,
43141,Acalypha,sp.,,
43142,,,,
43143,Acer,saccharum,,
43144,Acer,saccharum,,
43145,Euclea,pseudoebenus,,
43146,Lyonothamnus,floribundus,,
43147,Acer,saccharum,,
43148,Oreopanax,xalapensis,,
43149,Casearia,sp.,,
43150,Didymocistus,chrysadenius,,
43151,Machaeriium,sp.,,
43152,Rinorea,passoura,,
43153,Platymiscium,sp.,,
43154,Trichilia,hirta,,
43155,Connarus ,punctatus,,
43156,Mollinedia,sp.,,
43157,Trichilia,maynasiana,,
43158,Trichilia,rubra,,
43159,Pseuderanthemum,sp.,,
43160,Licania,blackii,,
43161,Bauhinia,taropotensis,,
43162,Rhamnidium,elaeocarpum,,
43163,Prunus,sp.,,
43164,Clitoria,javitensis,,
43165,Trichilia,hirta,,
43166,,,,
43167,Perebea,sp.,,
43168,Justicia,sp.,,
43169,Clitoria,pozuzoensis,,
43170,Trichilia,hirta,,
43171,Artocarpus,lakoocha,,
43172,Artocarpus,heterophyllus,,
43173,Artocarpus,hirsuta,,
43174,Anogeissus,latifolia,,
43175,Terminalia,belerica,,
43176,Terminalia,paniculata,,
43177,Terminalia,crenulata,,
43178,Terminalia,travancoricus,,
43179,Anacolosa,densiflora,,
43180,Strombosia,ceylanica,,
43181,Neolamackia,cadamba,,
43182,Haldina,cordifolia,,
43183,Ixora,notoniana,,
43184,Neonauclea,purpurea,,
43185,Alnus,sp.,,
43186,Albizia,odoratissima,,
43187,Dalbergia,paniculata,,
43188,Pterocarpus,marsupium,,
43189,Xylia,xylocarpa,,
43190,Ailanthus,triphysa,,
43191,Aglaia,anamalayana,,
43192,Dysoxylum,malabaricum,,
43193,Aglaia,sp.,,
43194,Toona,ciliata,,
43195,Bombax,ceiba,,
43196,Durio,sp,,
43197,Sageraea,dalzellii,,
43198,Cyathocalyx,zeylanica,,
43199,Polyalthia,fragrans,,
43200,Carallia,brachiata,,
43201,Canarium,strictum,,
43202,Calophyllum,elatum,,
43203,Mesua,ferrea,,
43204,Diospyros,microphylla,,
43205,Diospyros,ebenum,,
43206,Diospyros,sylvatica,,
43207,Diospyros,bourdillonii,,
43208,Dipterocarpus,sp.,,
43209,Hopea,parviflora,,
43210,Vateria,indica,,
43211,Dillenia,pentagyna,,
43212,Evodia,lunur-ankenda,,
43213,Elaeocarpus,tubercalatus,,
43214,Flacourtia,courtallensis,,
43215,Glochidion,zeylanicum,,
43216,Hevea,brasiliensis,,
43217,Macaranga,peltata,,
43218,Grewia,tiliifolia,,
43219,Holigarna,arnottiana,,
43220,Mangifera,indica,,
43221,Heritiera,papillio,,
43222,Lagerstroemia,macrocarpa,,
43223,Lophopetalum,wightianum,,
43224,Persea,macrantha,,
43225,Madhuca,nerifolia,,
43226,Palaquium,ellipticum,,
43227,Otonephelium,stipulaceum,,
43228,Schleichera,oleosa,,
43229,Syzygium,cumini,,
43230,Syzygium,gardeneri,,
43231,Vitex,altissima,,
43232,Tectona,grandis,,
43233,Ginkgo,biloba,,
43234,Taxus,cuspidata,,
43235,Pinus,koraiensis,,
43236,Pinus,parviflora,,
43237,Pinus,strobus,,
43238,Pinus,rigida,,
43239,Pinus,banksiana,,
43240,Pinus,thunbergii,,
43241,Pinus,densiflora,,
43242,Larix,gmelini,,
43243,Larix,leptolepis,,
43244,Picea,jezoensis,,
43245,Picea,koraiensis,,
43246,Tsuga,sieboldii,,
43247,Abies,nephrolepis,,
43248,Abies,koreana,,
43249,Taxodium,distichum,,
43250,Thuja,occidentalis,,
43251,Thuja,orientalis,,
43252,Juniperus,chinensis,,
43253,Juniperus,virginiana,,
43254,Populus,davidiana,,
43255,Populus,alba,,
43256,Populus,maximowiczii,,
43257,Populus,tometiglandulosa,,
43258,Populus,euramericana,,
43259,Salix,koreensis,,
43260,Salix,babylonica,,
43261,Platycarya,strobilacea,,
43262,Pterocarya,stenoptera,,
43263,Juglans,mandshurica,,
43264,Betula,costata,,
43265,Betula,ermanii,,
43266,Betula,schmidtii,,
43267,Betula,chinensis,,
43268,Betula,platyphylla,,
43269,Betula,davurica,,
43270,Alnus,japonica,,
43271,Alnus,hirsuta,,
43272,Alnus,hirsuta,,
43273,Carpinus,cordata,,
43274,Carpinus,tschonoskii,,
43275,Carpinus,laxiflora,,
43276,Fagus,japonica,,
43277,Castanea,mollissima,,
43278,Castanea,crenata,,
43279,Castanopsis,cuspidata,,
43280,Ulmus,parvifolia,,
43281,Ulmus,pumila,,
43282,Ulmus,davidiana,,
43283,Hemiptelea,davidii,,
43284,Zelkova,serrata,,
43285,Celtis,sinensis,,
43286,Celtis,jessoensis,,
43287,Morus,bombycis,,
43288,Cinnamomum,japonicum,,
43289,Neolitsea,sericea,,
43290,Platanus,orientalis,,
43291,Malus,baccata,,
43292,Pyrus,ussuriensis,,
43293,Sorbus,alnifolia,,
43294,Prunus,mandshurica,,
43295,Prunus,maackii,,
43296,Prunus,padus,,
43297,Prunus,padus,,
43298,Prunus,yedoensis,,
43299,Prunus,serrulata,,
43300,Prunus,sargentii,,
43301,Prunus,leveilleana,,
43302,Prunus,takesimensis,,
43303,Gleditsia,japonica,,
43304,Maackia,amurensis,,
43305,Robinia,pseudoacacia,,
43306,Evodia,daniellii,,
43307,Phellodendron,amurense,,
43308,Ailanthus,altissima,,
43309,Cedrela,sinensis,,
43310,Melia,azedarach,,
43311,Mallotus,japonicus,,
43312,Euonymus,macropterus,,
43313,Acer,ginnala,,
43314,Acer,mono,,
43315,Acer,tegmentosum,,
43316,Acer,tschonoskii,,
43317,Acer,ukurunduense,,
43318,Acer,pseudo-sieboldianum,,
43319,Acer,triflorum,,
43320,Acer,mandshuricum,,
43321,Hovenia,dulcis,,
43322,Berchemia,berchemiaefolia,,
43323,Tilia,amurensis,,
43324,Tilia,mandshurica,,
43325,Tilia,megaphylla,,
43326,Camellia,japonica,,
43327,Dendropanax,morbifera,,
43328,Kalopanax,pictus,,
43329,Cornus,kousa,,
43330,Cornus,controversa,,
43331,Cornus,walteri,,
43332,Styrax,obassia,,
43333,Styrax,japonica,,
43334,Fraxinus,mandschurica,,
43335,Fraxinus,rhynchophylla,,
43336,Syringa,reticulata,,
43337,Paulownia,tomentosa,,
43338,Paulownia,coreana,,
43339,Peltophorum,dubium,,
43340,Cordia,trichotoma,,
43341,Schinopsis,balansae,,
43342,Enterolobium,contortisiliquum,,
43343,Cedrela,fissilis,,
43344,Apuleia,leiocarpa,,
43345,Diatenopteryx,sorbifolia,,
43346,Copaifera,langsdortii,,
43347,Ocotea,floribunda,,
43348,Ocotea,aciphylla,,
43349,Endlicheria,sericea,,
43350,Nectandra,sp.,,
43351,Aniba,sp.,,
43352,Persea,brevipes,,
43353,Catalpa,speciosa,,
43354,Abies,holophylla,,
43355,Quercus,acutissima,,
43356,Quercus,variabilis,,
43357,Quercus,dentata,,
43358,Quercus,aliena,,
43359,Quercus,mongolica,,
43360,Quercus,serrata,,
43361,Quercus,acuta,,
43362,Quercus,glauca,,
43363,Ulmus,laciniata,,
43364,Pyrus,pyrifolia,,
43365,Helianthostylis,sprucei,,
43366,Xylopia,sericea,,
43367,Minquartia,guianensis,,
43368,Guarea,pterorhachis,,
43369,Cavanillesia,hylogeiton,,
43370,Trichilia,septentrionalis,,
43371,Guarea,guidonia,,
43372,Virola,mollissima,,
43373,Simira,rubescens,,
43374,Cabralea,canjerana,,
43375,Tapura,jusuana,,
43376,Helicostylis,tomentosa,,
43377,Pourouma,minor,,
43378,Pouteria,cuspidata,,
43379,Annona,ambotay,,
43380,Alchorneopsis,floribunda,,
43381,Rosa,canina,,
43382,Juniperus,oxycedrus,,
43383,Genista,cinerea,,
43384,Cornus,sanguinea,,
43385,Rhamnus,alaternus,,
43386,Cercis,siliquastrum,,
43387,Prunus,mahaleb,,
43388,Rosa,sempervirens,,
43389,Artemisia,vulgaris,,
43390,Lonicera,etrusca,,
43391,Psidium,guajava,,
43392,Acacia,karroo,,
43393,Vernonia,subuligera,,
43394,Catha,edulis,,
43395,Pittosporum,viridiflorum,,
43396,Heteromorpha,trifoliata,,
43397,Bridelia,micrantha,,
43398,Grewia,flavescens,,
43399,Pericopsis,angolensis,,
43400,Protea,gaguedi,,
43401,Ficus,sycomorus,,
43402,Dalbergia,boehmii,,
43403,Albizia,autunesiana,,
43404,Antidesma,venosum,,
43405,Syzygium,cordatum,,
43406,Pterocarpus,rotundifolius,,
43407,Cussonia,spicata,,
43408,,,,
43409,Jacaranda,mimosifolia,,
43410,Myrica,pilulifera,,
43411,Vangueria,pilulifera,,
43412,Heteropyxis,natalensis,,
43413,Erythrina,lycistemon,,
43414,Celtis,africana,,
43415,Parinari,curatellifolia,,
43416,Dombeya,burgessiae,,
43417,Brachystegia,spiciformic,,
43418,Faurea,speciosa,,
43419,Lannea,discolor,,
43420,Elephantorrhiza,sufruticosa,,
43421,Dodonaea,viscosa,,
43422,Maesa,lanceolata,,
43423,Bauhinia,galpinii,,
43424,Sapium,ellipticum,,
43425,Ficus,sur,,
43426,Eriobotrya,japonica,,
43427,Khaya,nyasica,,
43428,Trema,orientalis,,
43429,Erythrina,abyssinica,,
43430,Rhus,chirindensis,,
43431,Maytenus,senegalensis,,
43432,Diospyros,lycioides,,
43433,Ximenia,caffra,,
43434,Annona,senegalensis,,
43435,Acokanthera,oppositifolia,,
43436,Schrebera,alata,,
43437,Adansonia,digitata,,
43438,Melochia,pilosa,,
43439,Byttneria,incasica,,
43440,Geonoma,interrupta,,
43441,Euterpe,precatoria,,
43442,Abutilon,laxum,,
43443,Byttneria,aculeata,,
43444,Ceratostema,reginaldii,,
43445,Tovaria,pendula,,
43446,Clavija,sp.,,
43447,Vaccinium,floribundum,,
43448,Mutisia,sp.,,
43449,Helicteres,guzumaeflora,,
43450,Ayenia,magna,,
43451,Pithecellobium,sp.,,
43452,Herrania,sp.,,
43453,,,,
43454,Guarea,sp.,,
43455,Inga,salzmanniana,,
43456,Ormosia,flava,,
43457,Capirona,decorticans,,
43458,Vochysia,lehmannii,,
43459,Swartzia,arborescens,,
43460,,,,
43461,Batesimalva,killippii,,
43462,Vallea,stipularis,,
43463,Grias,peruviana,,
43464,Byttneria,sp.,,
43465,Melochia,adenodes,,
43466,Helicteres,guazumifolia,,
43467,Liparis,nervosa,,
43468,Cavendishia,bracteata,,
43469,,,,
43470,Byttneria,aculeata,,
43471,Drimys,granadensis,,
43472,Herrania,sp.,,
43473,Catoblastus,sp.,,
43474,Eschweilera,pedicellata,,
43475,Bombacopsis,macrocalyx,,
43476,Lecointea,marcano-bertii,,
43477,Picramnia,sellowii,,
43478,Melochia,tomentosa,,
43479,Prestoea,acuminata,,
43480,Prestoea,acuminata,,
43481,Pouteria,decorticans,,
43482,Ageratina,gloeoclada,,
43483,Prestoea,acuminata,,
43484,Hirtella,bicornis,,
43485,Lonchocarpus,sericeus,,
43486,Theobroma,speciosum,,
43487,Sterculia,pruriens,,
43488,Inga,fagifolia,,
43489,Inga,cyclocarpa,,
43490,Swartzia,sp.,,
43491,Mouriri,trunciflora,,
43492,Metrodorea,flavida,,
43493,Xylopia,excellens,,
43494,Aspidosperma,albun,,
43495,Catoblastus,praemorsus,,
43496,Guarea,sp.,,
43497,Inga,vera,,
43498,,,,
43499,Protium,glabrescens,,
43500,Trattinickia,burseraefolia,,
43501,Pouteria,sp.,,
43502,Pouteria,reticulata,,
43503,Martiodendron,elatum,,
43504,Erythroxylum,sp.,,
43505,Pouteria,furcata,,
43506,Eugenia,sp.,,
43507,Pouteria,jariensis,,
43508,Pouteria,furcata,,
43509,Micropholis,guyanensis,,
43510,Micropholis,guyanensis,,
43511,Franchetella,anibifolia,,
43512,Bowdichia,nitida,,
43513,Licania,polita,,
43514,Licania,niloi,,
43515,Eperua,sp.,,
43516,Pouteria,plicata,,
43517,Pouteria,gomphiifolia,,
43518,Mabea,occidentalis,,
43519,Pouteria,cladantha,,
43520,Sterigmapetalum,obovatum,,
43521,Chrysophyllum,genocarpum,,
43522,Vochysia,pyramidalis,,
43523,Micropholis,gardneriana,,
43524,Dodecastigma,integrifolium,,
43525,Chrysophyllum,sparsiflorum,,
43526,Pouteria,ramiflora,,
43527,Pouteria,furcata,,
43528,Poecilanthe,effusa,,
43529,Pouteria,reticulata,,
43530,Pouteria,ramiflora,,
43531,Piranhea,trifoliolata,,
43532,Pouteria,ramiflora,,
43533,Licania,polita,,
43534,Pouteria,filipes,,
43535,Pouteria,hispida,,
43536,Pouteria,campanulata,,
43537,Campomanesia,velutina,,
43538,Pouteria,reticulata,,
43539,Pouteria,furcata,,
43540,Pogonophora,schomburgkiana,,
43541,Pera,glabrata,,
43542,Pouteria,filipes,,
43543,Chrysophyllum,sparciflorum,,
43544,Protium,decamdri,,Burseraceae
43545,Guarea,velutina,,
43546,Pouteria,furcata,,
43547,Acacia,brevispica,,
43548,,,,
43549,Cadaba,farinosa,,
43550,Azima,tetracantha,,
43551,Maerua,sp.,,
43552,,,,
43553,Tephrosia,sp.,,
43554,Hibiscus,sp.,,
43555,,,,
43556,Maerua,sp.,,
43557,Maerua,sp.,,
43558,Cordia,ovalis,,
43559,Cordia,quercifolia,,
43560,Grewia,sp.,,
43561,Sida,sp.,,
43562,,,,
43563,,,,
43564,Ruellia,patula,,
43565,Acacia,nilotica,,
43566,Acacia,brevispica,,
43567,Commiphora,sp.,,
43568,Cordia,quercifolia,,
43569,Ochna,inerma,,
43570,,,,
43571,,,,
43572,Lannea,schimperi,,
43573,Stereospermum,kunthianum,,
43574,Vernonia,amygdalina,,
43575,Heeria,insignis,,
43576,Acacia,seyal,,
43577,Lannea,barteri,,
43578,Stereospermum,kunthianum,,
43579,Albizia,schimperiana,,
43580,Piptostigma,thonningii,,
43581,Acacia,robusta,,
43582,Acacia,senegal,,
43583,Acacia,hockii,,
43584,Acacia,senegal,,
43585,Carissa,edulis,,
43586,Heeria,insignis,,
43587,Grewia,sp.,,
43588,Acacia,sieberiana,,
43589,Maerua,angolensis,,
43590,Cordia,ovalis,,
43591,Cordia,quercifolia,,
43592,Euphorbia,sp.,,
43593,Ochna,sp.,,
43594,Tephrosia,sp.,,
43595,Maerua,sp.,,
43596,Acacia,brevispica,,
43597,Erythrina,sp.,,
43598,Cordia,ovalis,,
43599,Grewia,sp.,,
43600,,,,
43601,Acacia,nilotica,,
43602,Haplocoelum,foliosum,,
43603,Tephrosia,sp.,,
43604,Tephrosia,sp.,,
43605,Tephrosia,sp.,,
43606,Tephrosia,sp.,,
43607,Tephrosia,sp.,,
43608,,,,
43609,Dichrostachys,cinera,,
43610,Acalypha,fruticosa,,
43611,,,,
43612,Tephrosia,sp.,,
43613,Vernonia,amygdalina,,
43614,Maerua,sp.,,
43615,Acacia,sieberiana,,
43616,,,,
43617,,,,
43618,,,,
43619,Acacia,hockii,,
43620,Terminalia,brownii,,
43621,,,,
43622,Abutilon,longicuspe,,
43623,,,,
43624,Clerodendrum,sp.,,
43625,Capparis,erythrocarpus,,
43626,Gardenia,jovis-tomantis,,
43627,Balanites,aegyptiaca,,
43628,Acacia,hockii,,
43629,Vernonia,sp.,,
43630,Lannea,barteri,,
43631,Clerodendrum,sp.,,
43632,Ficus,sp.,,
43633,Acalypha,sp.,,
43634,Vernonia,theophrastifolia,,
43635,Acanthus,montanus,,
43636,Erythrina,abyssinica,,
43637,Albizia,grandibracteata,,
43638,Combretum,binderanum,,
43639,Albizia,grandibracteata,,
43640,Acacia,sieberiana,,
43641,,,,
43642,Tabernaemontana,stapfiana,,
43643,,,,
43644,Ficus,sp.,,
43645,Carissa,edulis,,
43646,,,,
43647,,,,
43648,Cassia,siamea,,
43649,Grewia,sp.,,
43650,Acalypha,sp.,,
43651,Hilleria,latifolia,,
43652,Desplatsia,dewevrei,,
43653,Ficus,sp.,,
43654,,,,
43655,Dovyalis,macrocalyx,,
43656,Dovyalis,macrocalyx,,
43657,Acacia,ataxacantha,,
43658,Bridelia,scleroneura,,
43659,Rhus,natalensis,,
43660,Acacia,nilotica,,
43661,Rhus,natalensis,,
43662,Balanites,glabra,,
43663,Balanites,aegyptiaca,,
43664,Balanites,wilsoniana,,
43665,Ficus,sp.,,
43666,,,,
43667,Clerodendrum,sp.,,
43668,Jatropha,sp.,,
43669,Flueggea,virosa,,
43670,,,,
43671,Acacia,hockii,,
43672,Balanites,aegyptiaca,,
43673,Harissonia,abyssinica,,
43674,Albizia,zygia,,
43675,,,,
43676,Millera,lobulata,,
43677,Teclea,nobilis,,
43678,Whitfieldia,elongata,,
43679,,,,
43680,,,,
43681,,,,
43682,,,,
43683,Flueggea,virosa,,
43684,Hibiscus,calyphyllus,,
